Ree,Network,Ksyn,CV,ST,fexp,taus
5.6,25,0,1.02306880978154,0.0131436049042972,-1.46066836738756,161.776185641216
5.6,25,0.1,0.765923236256688,0.0206138866935153,-1.43138513034463,NaN
5.6,25,0.2,0.826268934456628,0.0329064547986464,-1.36944335023664,NaN
5.6,25,0.3,0.947741367080316,0.00954029682332325,-1.43805107324162,15.6900435367353
5.6,25,0.4,0.679885031767563,-0.0156458024615436,-1.37442832505731,NaN
5.6,25,0.5,0.773426944955771,0.0551348081901731,-1.25428420960009,NaN
5.6,26,0,1.04458673403271,0.0881723771063234,-1.4731354700097,NaN
5.6,26,0.1,1.09729068173576,0.0319724240645153,-1.48597932921857,18.8420151544166
5.6,26,0.2,0.935018116105734,0.107929786239557,-1.36865096737595,11.9782465480373
5.6,26,0.3,0.597494195507229,-0.011593581721757,-1.4040216586809,103.068381592831
5.6,26,0.4,0.347957586022649,-0.00512974786766107,-1.31558005579456,NaN
5.6,26,0.5,0.399646344739288,0.0112340405123737,-1.28985580965843,NaN
5.6,27,0,0.830186217572383,0.0334983207189794,-1.45778569668749,12.2348023242401
5.6,27,0.1,0.73604845426269,0.0488046928872687,-1.50109227546446,469.541606731051
5.6,27,0.2,1.08141890366404,0.0904794353741866,-1.44678005006261,NaN
5.6,27,0.3,0.80103135854708,0.0399963672369377,-1.417007750744,NaN
5.6,27,0.4,0.711718139799452,-0.00674892046418629,-1.33731640373333,25.1734549059606
5.6,27,0.5,0.680540663953529,-0.00232982703704143,-1.24079357446578,NaN
5.6,28,0,0.92980720820101,0.0146540825265976,-1.42215618685264,NaN
5.6,28,0.1,0.97212292184953,0.0718578478217984,-1.34859397224602,NaN
5.6,28,0.2,0.85650285082505,0.0804229968452682,-1.41385347372868,19.4892415385
5.6,28,0.3,0.812769155431842,0.0915098273182094,-1.39505755105348,302.572643649143
5.6,28,0.4,0.777890482137338,0.0296763668237552,-1.43323700919129,96.3789838013174
5.6,28,0.5,0.721329182041028,0.0334309903434896,-1.301138653352,156.240961325433
5.6,29,0,0.71460314300389,0.0253869544797083,-1.37979287914988,12.5780518478201
5.6,29,0.1,0.799389055835294,0.0924607545742193,-1.42801127140158,59.1285574285098
5.6,29,0.2,0.449492502097665,0.0436931113420642,-1.39162107087482,NaN
5.6,29,0.3,0.341402950431725,0.0420906433171255,-1.38914830548101,22.2698399130977
5.6,29,0.4,0.96523259195631,0.274907121373002,-1.03745250649442,136.484729461681
5.6,29,0.5,0.933994762072242,0.27727347982612,-1.05293233187559,217.513443264715
5.6,30,0,0.800184502213796,0.020005000038021,-1.35785787728959,NaN
5.6,30,0.1,1.14118070647922,0.0461756086650605,-1.40340481071449,NaN
5.6,30,0.2,0.780003712982816,-0.0160690849562914,-1.41083384501864,66.7657377407414
5.6,30,0.3,0.593917028831878,0.00407765055034404,-1.40671447023361,32.2318045155398
5.6,30,0.4,0.645710748005367,2.48016584991628e-05,-1.24495743498522,NaN
5.6,30,0.5,0.610926532991695,0.104698320159452,-1.04184131484464,370.407963787852
5.6,31,0,0.548091784459983,0.0189109646193534,-1.37525549767119,57.3687597426926
5.6,31,0.1,0.652198909802236,0.0222537730248434,-1.41067841354158,14.9899331833652
5.6,31,0.2,0.675063298216256,0.00776350303798101,-1.43068362240155,25.1348472094223
5.6,31,0.3,0.595600077635119,-0.00731822183018754,-1.40596301857458,NaN
5.6,31,0.4,0.577605026203865,-0.00958954390029632,-1.36280261512342,NaN
5.6,31,0.5,0.907574346822761,0.0302529337802058,-1.35209123899765,NaN
5.6,32,0,1.32379432467273,0.0275784041679203,-1.39528602675358,NaN
5.6,32,0.1,0.947237953212108,0.0144921723186452,-1.40349478817056,8.29561621843636
5.6,32,0.2,1.0021621740329,-0.00799529305981417,-1.35808120557223,12.1903896570834
5.6,32,0.3,1.00712815268055,-0.0165956027757368,-1.36040211320006,NaN
5.6,32,0.4,1.09277733873264,-0.0276308300886047,-1.2885082263055,100.280244141474
5.6,32,0.5,0.669062494994369,-0.0139217051952739,-1.29100086987336,36.4405080431592
5.6,33,0,0.841637670961922,0.0429945121710592,-1.3199974832616,NaN
5.6,33,0.1,0.871193305446129,0.11545357230013,-1.47163125641415,30.1081413733648
5.6,33,0.2,0.987296960374763,0.0442017978650595,-1.31368856429479,NaN
5.6,33,0.3,0.852254145012165,0.00394196528461715,-1.37326846111787,13.7228933692675
5.6,33,0.4,0.451394833479755,0.00212482565861494,-1.32676749824395,96.3453353801757
5.6,33,0.5,0.8620351537554,0.0142501440968636,-1.34038188969416,180.102494093556
5.6,34,0,1.17200465943851,0.0788892094123242,-1.41819870712651,NaN
5.6,34,0.1,0.89934821945883,0.0533656870109749,-1.41623744134933,51.1540597936426
5.6,34,0.2,0.714937373011046,-0.00784627132622617,-1.31776598768827,NaN
5.6,34,0.3,0.940700280857444,-0.0053924252104296,-1.397954898884,89.7923504338543
5.6,34,0.4,0.346134977177416,-0.0157137294027385,-1.37491711787411,672.536927253482
5.6,34,0.5,0.718555971377463,0.0517037977664909,-1.36123347072135,98.256728656924
5.6,35,0,1.04529747117742,0.0416652571645877,-1.40857094956785,NaN
5.6,35,0.1,0.896596519447458,0.0394953459559961,-1.39297055975076,3.0058661531229
5.6,35,0.2,0.713895932330063,0.0256430966863413,-1.4471177775111,NaN
5.6,35,0.3,0.855036222394107,0.0278087225836161,-1.41217278406665,NaN
5.6,35,0.4,0.817603571978706,0.000353110560687708,-1.40409208338098,17.115444126276
5.6,35,0.5,0.820346930046537,0.0365078108089428,-1.33939157305968,NaN
5.6,36,0,1.04807679390817,0.107504764348565,-1.43308107565449,NaN
5.6,36,0.1,0.849935974339554,0.0976632030806952,-1.4427036813992,15.7429203861748
5.6,36,0.2,0.880746938045124,0.0435679921198909,-1.41133210122331,62.4976126483412
5.6,36,0.3,0.925396200125219,0.0491784532398504,-1.3832675300233,19.175664784399
5.6,36,0.4,0.871567823573816,0.00862917214660169,-1.4200402154642,948.318745274691
5.6,36,0.5,0.921331254156267,0.0656315545772959,-1.34594511252865,207.08763891497
5.6,37,0,0.834340994365006,0.0488746587458865,-1.44150798610988,NaN
5.6,37,0.1,1.10221054404501,0.0685597610971411,-1.42149206710588,39.367216055136
5.6,37,0.2,0.776494366827241,0.0356665758122319,-1.43971381573116,14.9186782456196
5.6,37,0.3,0.760900139180619,0.0112399955821896,-1.42987441447027,23.9543223007673
5.6,37,0.4,0.987485582232898,0.0303143227584718,-1.23699802745637,NaN
5.6,37,0.5,0.807082220465268,0.0606170809734551,-1.29879264033941,261.234086572899
5.6,38,0,0.814478622525748,0.0633011244614795,-1.44835894231246,NaN
5.6,38,0.1,0.818319282176688,0.0620994122969645,-1.3712603367858,143.418353829154
5.6,38,0.2,0.969324864590323,0.0261004470831958,-1.44786240383363,NaN
5.6,38,0.3,0.463433780651376,0.046303871907623,-1.43252540768111,NaN
5.6,38,0.4,1.05649498038166,0.260099835161355,-0.938605585015957,201.104461129376
5.6,38,0.5,2.78119017909543,2.82615086100168,-1.21285693770568,NaN
5.6,39,0,1.2247460761705,0.0562699923231953,-1.46202591937067,NaN
5.6,39,0.1,0.658063129282187,0.133167132560459,-1.43332794770058,26.8390315569781
5.6,39,0.2,0.691220090647445,0.0632794229681257,-1.30589319545062,NaN
5.6,39,0.3,0.532985522036178,0.0762913347656577,-1.36990092772662,18.7773515670914
5.6,39,0.4,0.868687975044506,0.0174316945044849,-1.34230221855642,NaN
5.6,39,0.5,0.794190675742678,0.0691833728816914,-1.13385989380061,529.221165107931
5.6,40,0,1.07956605398906,0.031292356127541,-1.41905464707725,NaN
5.6,40,0.1,1.07492695043149,0.0400013465943369,-1.46503559053064,NaN
5.6,40,0.2,0.69607652479048,0.0473574884505491,-1.40502805965933,23.7938354700648
5.6,40,0.3,0.902359349378287,0.042035139649528,-1.42451856289833,19.6117570567536
5.6,40,0.4,0.645496591745848,0.00783060515213418,-1.36870189886774,52.4197685489066
5.6,40,0.5,0.90747904784434,0.00979083002075742,-1.32893839638118,577.416882885579
5.6,41,0,0.998210007466868,0.088702916413643,-1.48455972000395,NaN
5.6,41,0.1,0.914357248581128,0.0773436834788921,-1.38133618224384,55.9803592221031
5.6,41,0.2,0.648219274502156,-0.0189224846103645,-1.37460534557735,13.1383177611077
5.6,41,0.3,0.943632234154228,-0.00385863659415908,-1.33176613983304,72.2647565492965
5.6,41,0.4,0.906542563271595,0.0592451276033239,-1.32148809503686,68.2247048694298
5.6,41,0.5,0.822919112302203,-0.0238107508058739,-1.32345249733458,41.0204646431554
5.6,42,0,1.13882793495248,0.0338893460442264,-1.37968863770559,395.488208536281
5.6,42,0.1,0.892568816135368,0.0372599687396855,-1.44059319025708,13.8596146976862
5.6,42,0.2,1.08854981083893,0.0222818800778786,-1.47017581145563,NaN
5.6,42,0.3,0.918138551698252,0.00942412104645951,-1.33143861754383,66.1723092422062
5.6,42,0.4,0.816840037466416,-0.0261868081936146,-1.35350430451758,NaN
5.6,42,0.5,0.686326235291162,0.0386030768386549,-1.22540544420352,NaN
5.6,43,0,0.861420925868298,0.14155005733544,-1.40059965389013,NaN
5.6,43,0.1,0.894381779473924,0.0249673604470061,-1.32815566785623,NaN
5.6,43,0.2,0.826011531299602,0.0917567832343538,-1.43473934973457,37.6840098376231
5.6,43,0.3,0.759920054319718,-0.0282217630133911,-1.46731284832257,131.152717336294
5.6,43,0.4,0.664096936214361,0.133652848644723,-1.15676190357476,50.9173421121911
5.6,43,0.5,0.682030981970206,0.0634065939916986,-1.32040801013235,NaN
5.6,44,0,1.19960134309721,0.0607893184429057,-1.42480573427461,NaN
5.6,44,0.1,0.627404841497666,0.0317622622554392,-1.37617087202237,NaN
5.6,44,0.2,0.934857134717089,0.0139793729052535,-1.35065668419473,20.1777806546112
5.6,44,0.3,1.02094746233421,0.0296602503230239,-1.41320282239241,69.5009470083635
5.6,44,0.4,0.791671175933157,-0.00618642076349213,-1.39394807628361,22.7459002111074
5.6,44,0.5,0.90616334388484,0.0170173366947517,-1.07430659073125,45.9806358813481
5.6,45,0,0.943274807823737,0.15036505059755,-1.4880086197068,NaN
5.6,45,0.1,0.913117606449105,0.031584314118863,-1.43179915193003,NaN
5.6,45,0.2,0.79775131056546,0.0787749365023509,-1.45640898352021,31.4225325392273
5.6,45,0.3,0.851979326175271,0.0382102614026258,-1.38840232509439,NaN
5.6,45,0.4,0.742603755718628,0.0125692102946481,-1.37864129104595,NaN
5.6,45,0.5,0.548478583044825,0.0994821708590051,-1.17361873216219,620.056053556212
5.6,46,0,1.2563502265166,0.0391351325145903,-1.50322738040139,0.745549004426882
5.6,46,0.1,0.89753933071343,0.0242913152864811,-1.37671376876208,12.646003497172
5.6,46,0.2,0.940305989057835,0.0160418143135274,-1.38577616303181,86.9161386678291
5.6,46,0.3,0.913971517492814,0.0266003534999599,-1.34453150625622,NaN
5.6,46,0.4,0.542225627891945,0.00766808696948934,-1.34277285633251,393.109409365971
5.6,46,0.5,0.644706789371459,0.014747933950897,-1.27729862132031,NaN
5.6,47,0,1.04940204018799,0.0432510062393281,-1.3694638207883,NaN
5.6,47,0.1,0.748071227065803,0.0271110589967185,-1.45264925355078,NaN
5.6,47,0.2,1.00290015863614,0.0501989581199248,-1.44484918322882,NaN
5.6,47,0.3,1.1688729134322,0.023708053833281,-1.34972867433708,NaN
5.6,47,0.4,0.682204134815459,0.0175608489315565,-1.3179242571363,NaN
5.6,47,0.5,3.0665604326132,1.44893959636183,-1.01484535124634,227.742699735449
5.6,48,0,0.799108020665241,0.0529764860072077,-1.40951738317131,NaN
5.6,48,0.1,0.857449618123819,0.0669058366065703,-1.43155116182191,NaN
5.6,48,0.2,0.881189343228302,0.0699287859075689,-1.44854273944833,NaN
5.6,48,0.3,0.926746362637601,0.0468681040419966,-1.37332558446611,379.841302896982
5.6,48,0.4,0.732743232625995,0.0230136309290013,-1.30032971509818,21.417278412762
5.6,48,0.5,0.786774132514217,0.0576290449370713,-1.33001395384928,20.469147053575
5.6,49,0,0.598324873895122,0.00957412530212787,-1.4536293846953,NaN
5.6,49,0.1,0.997167113766331,0.0306461468628579,-1.47375443140457,NaN
5.6,49,0.2,1.00022330409021,0.018762044568667,-1.43106646858173,NaN
5.6,49,0.3,0.524777568552903,-0.00682003294586808,-1.23482105382486,39.1799920054202
5.6,49,0.4,0.62239247991598,-0.00639377127600976,-1.34359647891836,32.7588398195655
5.6,49,0.5,0.612366231971098,-0.00563167902251799,-1.19494029779153,NaN
5.6,50,0,1.16667927992031,0.0640275568034415,-1.45132909473065,NaN
5.6,50,0.1,0.989251595819509,0.0555278318039005,-1.44254566574668,20.8680478775114
5.6,50,0.2,0.859650734197484,-0.0189535930848443,-1.38111783595482,NaN
5.6,50,0.3,0.78271333255422,0.0715681508416347,-1.40425869341561,21.5001016945415
5.6,50,0.4,2.49040327435867,0.925283919907266,-0.923980820902577,176.457619353291
5.6,50,0.5,0.610783402801932,-0.00859084205098859,-1.31076780233811,239.348636011387
5.7,1,0,1.29075887233022,0.0620220429767011,-1.47078729370972,156.328594806219
5.7,1,0.1,0.954337318656326,0.0693743108295365,-1.42858413614136,95.7283643200327
5.7,1,0.2,0.582010061444785,0.0623559623631689,-1.41978765863674,9.61550396462337
5.7,1,0.3,0.631792467067192,0.00254399905331359,-1.46242991510199,NaN
5.7,1,0.4,1.50748795009378,0.314111237637195,-0.991847848111736,141.486231876327
5.7,1,0.5,0.739468316920788,0.0541387783604363,-1.07487266236962,176.379389232633
5.7,2,0,1.09429717963328,0.108124357736439,-1.43828995838508,NaN
5.7,2,0.1,0.422988525543401,-0.0109387002497496,-1.45234765776179,NaN
5.7,2,0.2,0.808258152068722,0.056505634553737,-1.46575378815758,NaN
5.7,2,0.3,0.761349694236531,0.0439268183940683,-1.39632484420435,NaN
5.7,2,0.4,0.675617412711781,-0.00401235468356959,-1.35961455241281,515.964231240932
5.7,2,0.5,0.740809598446606,0.0853766952504867,-1.18792706782215,124.857329911139
5.7,3,0,0.81582908991916,0.0346327924455545,-1.42750281750381,NaN
5.7,3,0.1,0.771469543137891,0.000473703371318634,-1.40985942132523,22.6770891447753
5.7,3,0.2,0.704057579365163,-0.00497113827198215,-1.39350096451342,4.04289443668818
5.7,3,0.3,0.631319686612922,-0.0215595343941277,-1.41342237241931,NaN
5.7,3,0.4,0.605887204004681,0.00215396672518242,-1.31612624802679,NaN
5.7,3,0.5,0.568767836608024,0.0124779636393849,-1.28989012031182,93.6692191852327
5.7,4,0,1.27545959520143,0.0669640838910037,-1.38843355535702,NaN
5.7,4,0.1,1.04761862806539,-0.00747116307909912,-1.34142360378213,16.9100404665759
5.7,4,0.2,0.696038580624098,-0.0140429803494092,-1.40721941200194,NaN
5.7,4,0.3,1.03016599817104,-0.00378624144178624,-1.40091100577593,606.561054475998
5.7,4,0.4,0.699108223319823,0.0763501799262554,-1.32815082593813,12.3583962196398
5.7,4,0.5,0.794402087331426,0.068253708684738,-1.1367613947416,212.407320792426
5.7,5,0,0.804896164071309,0.0406224823972257,-1.44333802936471,NaN
5.7,5,0.1,0.701043552512835,0.0443589740836871,-1.44818148385868,NaN
5.7,5,0.2,0.698908423297024,0.0266396922359611,-1.48995389709539,22.048489195592
5.7,5,0.3,0.763196769966911,0.0304322857186511,-1.44312909436908,11.1532050339027
5.7,5,0.4,1.78272244778098,0.556564741876878,-0.984457002252294,139.814309031997
5.7,5,0.5,0.637304672607376,0.0844130875231136,-1.11363066524036,124.501547261852
5.7,6,0,1.32358397929787,0.0725562417284287,-1.42800044757335,NaN
5.7,6,0.1,0.761219826162495,-0.0258306325384672,-1.39984750319546,NaN
5.7,6,0.2,0.657617427102655,-0.0217021839993484,-1.37271884553025,NaN
5.7,6,0.3,0.752762517446413,-0.0274608747539767,-1.37145691943406,NaN
5.7,6,0.4,0.452908945789894,-0.0346633131849923,-1.39886443896669,NaN
5.7,6,0.5,0.701593662731449,0.0325898267935088,-1.23439610741168,54.7856600539689
5.7,7,0,0.894342145179895,0.0434389096711805,-1.40520350650838,NaN
5.7,7,0.1,1.08676087558533,0.0964548383581897,-1.40898101753298,NaN
5.7,7,0.2,0.863222580712446,0.00217297225772867,-1.39029237355765,15.1631677562828
5.7,7,0.3,0.841290048019612,0.0661509276700583,-1.37325689089355,18.8308331236548
5.7,7,0.4,0.598178499685264,0.00722077837700275,-1.3342412858306,95.6567129759113
5.7,7,0.5,0.762754796622513,0.0781302437636914,-1.15248684450902,NaN
5.7,8,0,0.71043058852742,0.012725901307459,-1.41379839934633,NaN
5.7,8,0.1,0.738893823799121,-0.00107515869681718,-1.33507750735388,NaN
5.7,8,0.2,0.5341639517929,-0.00750142601240217,-1.41790777780689,NaN
5.7,8,0.3,0.703281424168697,-0.010679747272099,-1.40112357278562,101.876309847475
5.7,8,0.4,0.701040703193624,-0.0346877380978717,-1.40412886480571,191.294377798693
5.7,8,0.5,0.529791655262062,0.0235072001656352,-1.27736892780671,16.5379838544865
5.7,9,0,0.848341139846971,0.0597000420926789,-1.49794953488967,14.1922059780228
5.7,9,0.1,0.720812328185033,0.0186195989708124,-1.39506436954304,NaN
5.7,9,0.2,0.863971773803539,0.0923677041644775,-1.06168168797199,82.1331737976276
5.7,9,0.3,0.690894664406485,0.0325015259536557,-1.32136177553216,195.693858495943
5.7,9,0.4,0.894533179957462,0.0359299727424245,-1.23452124631093,154.904726388024
5.7,9,0.5,0.646042874821587,0.0516893750117809,-1.15987073381621,NaN
5.7,10,0,0.625802014466625,0.0207393930529094,-1.36245438565602,NaN
5.7,10,0.1,0.913114792754825,0.0257277840087221,-1.39605619019322,18.9318325813713
5.7,10,0.2,0.964089512889175,0.0109189031125648,-1.368806221825,55.1843609491854
5.7,10,0.3,0.515717168891958,-0.0138788941078957,-1.42001624582857,531.440680427724
5.7,10,0.4,0.758396488489293,0.035798972044218,-1.36535525266882,42.059315412203
5.7,10,0.5,0.568090848950229,0.016020774686379,-1.17872550163381,153.462771820173
5.7,11,0,1.08623325003499,0.0522949724414448,-1.43432777697028,50.8574601794222
5.7,11,0.1,0.955554016155249,0.0495973134152732,-1.44800934705605,54.0766908374802
5.7,11,0.2,0.88057368575964,-0.00544671519722795,-1.43056567057459,NaN
5.7,11,0.3,0.617247853626468,0.00447928165466116,-1.39970279277696,NaN
5.7,11,0.4,0.880443353866269,0.02716978612687,-1.35922152459474,131.715321274455
5.7,11,0.5,0.758250453553639,0.0130733184331475,-1.23536831126325,NaN
5.7,12,0,1.02870100677413,0.0808367670011064,-1.44572761186202,14.2219002083155
5.7,12,0.1,0.766197384808813,0.0885528959859582,-1.49453311387987,68.5896388406155
5.7,12,0.2,0.671927333311732,0.102474847467783,-1.38169733162251,NaN
5.7,12,0.3,0.593332375824658,0.0251670495354052,-1.41179119595648,83.8276064129019
5.7,12,0.4,0.651093466026919,0.0256741329296949,-1.35836553427583,36.7362827729676
5.7,12,0.5,0.652860790111475,0.111104330181533,-1.10463061370494,73.1117155637436
5.7,13,0,1.01548100776144,0.151062555275183,-1.32648416693115,17.8136322808
5.7,13,0.1,1.0101763656428,0.0548400856774418,-1.39251120086257,NaN
5.7,13,0.2,1.04890293400154,0.0319927436607004,-1.38318606274104,129.525836169643
5.7,13,0.3,0.751503780571774,0.0222632551035946,-1.43578394677404,NaN
5.7,13,0.4,0.990157077466666,0.0248607018360974,-1.3138659296552,436.234062077022
5.7,13,0.5,0.793049532449726,0.118276550990946,-1.13986903770575,159.005153869919
5.7,14,0,0.596614786981478,0.106820871678794,-1.42591860388791,17.919639128176
5.7,14,0.1,0.910401464152645,0.0644233759814943,-1.47821989018465,NaN
5.7,14,0.2,0.759763772478656,0.0376438370896699,-1.41797084999397,6.37758175230668
5.7,14,0.3,0.737955976525345,-0.0354317035543373,-1.39394931367094,274.488943705853
5.7,14,0.4,0.700883314292264,0.00310220651272064,-1.41845613555555,10.1622002391084
5.7,14,0.5,0.939234130166992,0.0992384244061015,-1.10669588989765,203.731775307949
5.7,15,0,1.0467847399844,0.0772857269525076,-1.39690496125303,21.245540786655
5.7,15,0.1,0.749179627786402,-0.0202534630699754,-1.40674833683684,73.8277171264996
5.7,15,0.2,0.527506435871936,-0.00953841073057732,-1.3848601341045,NaN
5.7,15,0.3,0.684783837624593,-0.0329024815171044,-1.37952665518821,226.24026622767
5.7,15,0.4,0.434568321634584,-0.0277968567189771,-1.34588141372296,NaN
5.7,15,0.5,0.295890141780353,-0.0271414144411505,-1.34620777564229,28.3868420774731
5.7,16,0,0.642238891459216,0.0403420640142305,-1.39937438584155,NaN
5.7,16,0.1,0.78694362097751,0.0539513526461333,-1.40248592072639,19.5700503908848
5.7,16,0.2,0.847133530985464,0.00565336963585666,-1.40442798813613,27.5948358698706
5.7,16,0.3,0.740931958438439,0.0265249719457615,-1.45549459224349,455.96175285653
5.7,16,0.4,0.509317302210611,0.00304714490711355,-1.30853660242446,11.5324713503356
5.7,16,0.5,0.385219123567443,-0.00472773528805154,-1.26836513218939,17.0613308447239
5.7,17,0,0.960021682759259,0.0798391278098756,-1.36986237540054,NaN
5.7,17,0.1,0.852326858480241,0.0432820081619779,-1.4139682644027,NaN
5.7,17,0.2,0.954727660497519,0.0242042603855028,-1.47697269266041,77.5350065826658
5.7,17,0.3,0.624379421557574,-0.0214380490234162,-1.30701160179512,NaN
5.7,17,0.4,1.0609987686873,0.0399883711150999,-1.34920920709317,46.5754032599275
5.7,17,0.5,1.03699005362652,0.212363699061109,-1.05605755214475,149.660524342316
5.7,18,0,0.993532309924582,0.0228160561774016,-1.4161674289079,11.6422408504265
5.7,18,0.1,0.9747540659162,0.0409670137090924,-1.38571482583896,NaN
5.7,18,0.2,0.715830738272915,-0.0046760277402747,-1.38814636437416,NaN
5.7,18,0.3,1.00494259407075,-0.0057507208521772,-1.32412417378624,89.8720627289321
5.7,18,0.4,0.965844993772734,0.0181161291027194,-1.37647816712079,53.9085486641853
5.7,18,0.5,0.875721377750271,0.00868145506432572,-1.24476803107751,31.2710525641857
5.7,19,0,0.773667452807102,0.137636083435061,-1.40828954148082,NaN
5.7,19,0.1,0.91647688960783,0.038910053970266,-1.36588615021476,NaN
5.7,19,0.2,0.881255272044798,0.0178257961845404,-1.3974705764741,652.365575831687
5.7,19,0.3,0.798900080162303,0.0357973471990818,-1.45132683405383,NaN
5.7,19,0.4,0.653737849695839,-0.00340696468489454,-1.35448378438061,51.4504004667832
5.7,19,0.5,0.604465061320441,0.0408225781056261,-1.1624064560042,162.970625907901
5.7,20,0,0.826760750848277,0.0793440509704419,-1.35048739432544,2.36957364053495
5.7,20,0.1,0.918040291164004,0.0281366445102514,-1.37495693473495,NaN
5.7,20,0.2,0.858163326867412,0.0696423282491394,-1.37359144697239,NaN
5.7,20,0.3,1.04695017132399,0.0317799991771194,-1.31149919119783,274.41961397444
5.7,20,0.4,0.815685145469318,-0.0156505923676416,-1.34472661855841,37.6566503299509
5.7,20,0.5,0.556124437290635,0.0523608424615951,-1.20157284642395,86.9734282954299
5.7,21,0,0.806517221011008,0.0990310271717315,-1.44620936304923,849.856670412775
5.7,21,0.1,0.73061235859882,0.0423495681412239,-1.4074779510348,NaN
5.7,21,0.2,0.72632666631525,0.0172318559070929,-1.37735939575805,NaN
5.7,21,0.3,0.569535234063903,0.0185584566136577,-1.39076056724154,NaN
5.7,21,0.4,0.563864274833898,0.0269746043441886,-1.37106157389349,48.0302958023525
5.7,21,0.5,0.671427118748222,-0.0222091985539089,-1.35091358752362,42.3377691426102
5.7,22,0,0.954819384136693,0.125400987364679,-1.47784528110403,NaN
5.7,22,0.1,1.07099474237443,0.0402902269533465,-1.43204320987901,NaN
5.7,22,0.2,0.732990608015929,0.0586954648775181,-1.37523375730951,NaN
5.7,22,0.3,0.482980331091239,0.0149002882878527,-1.34312207598488,11.7729843547034
5.7,22,0.4,0.734548092109557,0.0272379599206288,-1.40821177058226,NaN
5.7,22,0.5,0.496501726090251,0.0694384305708495,-1.2237782013787,114.382166405004
5.7,23,0,0.841930026352451,0.0795902336996805,-1.36104275475445,21.3181611314573
5.7,23,0.1,0.608834536892451,0.0383402463660409,-1.35432524205697,NaN
5.7,23,0.2,0.461377155812241,0.0182370053233397,-1.41281296266034,NaN
5.7,23,0.3,0.701013645822362,-0.0084889262389819,-1.36819067409137,18.6825304697464
5.7,23,0.4,0.569797708272741,-0.0019725082234765,-1.39207283563763,NaN
5.7,23,0.5,1.11736476478227,0.162191931162048,-0.99956935934532,137.978789542582
5.7,24,0,0.803176308499681,0.0707714592968667,-1.4341754031644,NaN
5.7,24,0.1,0.757492313081055,0.00818875837939415,-1.39371051694621,NaN
5.7,24,0.2,0.80159400344773,0.0319266884736281,-1.41303129797967,NaN
5.7,24,0.3,0.527462031824811,-0.0203059206645385,-1.37334442741324,83.1263457165764
5.7,24,0.4,0.567018771893437,0.0230256620741741,-1.28554934720314,249.029133845557
5.7,24,0.5,0.801875488421342,0.0090927231251523,-1.27666195906932,92.5571843025225
5.7,25,0,1.01295393314142,-0.00882866059210496,-1.37140406038786,27.8677373279563
5.7,25,0.1,1.0610204005251,0.0482089470947555,-1.46109107561085,NaN
5.7,25,0.2,0.614753953521767,-0.00636176936605448,-1.35517269896425,NaN
5.7,25,0.3,0.658094414997025,-0.00040430610030151,-1.31183469404317,NaN
5.7,25,0.4,0.660881891629945,-0.0357260356504775,-1.41119728343145,NaN
5.7,25,0.5,0.736313650520093,-0.0333878374439408,-1.35775381647935,27.4600694818623
5.7,26,0,0.969135088558931,0.0308864797552461,-1.48259460953997,18.7454665010883
5.7,26,0.1,0.68637223591269,-0.00181383080513331,-1.30389494177432,NaN
5.7,26,0.2,0.751422647344534,-0.0135569991965002,-1.39770760303344,NaN
5.7,26,0.3,0.606746786660696,-0.0416660506657618,-1.32844223734173,NaN
5.7,26,0.4,0.637373719964398,0.0589972207882753,-1.24598369895789,398.550225443502
5.7,26,0.5,0.883115271505195,0.123848473986513,-1.13746568303815,195.42165158113
5.7,27,0,0.729600965984409,0.0407650206917799,-1.37709861031473,NaN
5.7,27,0.1,0.786906105768922,0.0194319024421901,-1.39978853937431,48.0349018734808
5.7,27,0.2,0.715021150661077,0.0052584479009834,-1.37122785021252,18.5158526759124
5.7,27,0.3,0.711433631500361,-0.00508541214167879,-1.42632531893909,133.295160872236
5.7,27,0.4,0.855048198048987,0.0351239632746561,-1.32563088300585,84.7673520928698
5.7,27,0.5,0.629425343609785,-0.0165334623856437,-1.29961886549733,26.3604348741226
5.7,28,0,0.834608862754066,0.165668137854742,-1.49170825182275,NaN
5.7,28,0.1,0.869684173606426,0.121646072066219,-1.50378947450886,NaN
5.7,28,0.2,0.757652145093891,0.0736251263870096,-1.41565212061881,70.8045906561367
5.7,28,0.3,0.77393969943049,0.0362304813152292,-1.36811313605163,208.305457666452
5.7,28,0.4,0.752836431448247,0.0728779629277105,-1.42103129456578,NaN
5.7,28,0.5,1.06554870324394,0.13741732179947,-1.08842090238592,263.514798182214
5.7,29,0,1.2195634212232,0.133595051794231,-1.45233224705643,NaN
5.7,29,0.1,0.802358202005665,0.0641463984058295,-1.40896860513291,12.2708089378085
5.7,29,0.2,0.578305319318391,0.0402138633615133,-1.40343374507116,13.8482663253068
5.7,29,0.3,0.924534496945635,0.0812395036428132,-1.34844439546296,8.96498322616357
5.7,29,0.4,1.08058066146404,0.055335080568663,-1.38788888271125,91.9656122143552
5.7,29,0.5,0.695206901156581,0.0348599677933129,-1.39766653284462,17.6763977198963
5.7,30,0,1.02712030404755,0.0694599336098379,-1.43927583282873,NaN
5.7,30,0.1,0.897158029963487,0.0256458451437183,-1.40583136389657,NaN
5.7,30,0.2,0.683497606758926,-0.00757669939636463,-1.46163004877961,60.6361151181034
5.7,30,0.3,0.682833421079973,0.0040755500844103,-1.39597363800523,NaN
